timestamp,machine_id,temperature,vibration,pressure,rpm,voltage
2025-06-29 19:15:00,MCH_007,78.95,0.0416,4.11,1550,224.5
2025-06-29 19:30:00,MCH_007,70.24,0.0438,3.4,1814,222.79
2025-06-29 19:45:00,MCH_007,86.0,0.043,3.31,1236,231.38
2025-06-29 20:00:00,MCH_007,67.58,0.0364,3.81,1779,222.43
2025-06-29 20:15:00,MCH_007,80.09,0.0129,3.58,1827,228.1
2025-06-29 20:30:00,MCH_007,75.34,0.0309,3.0,2056,222.2
2025-06-29 20:45:00,MCH_007,79.72,0.0597,3.98,1615,231.86
2025-06-29 21:00:00,MCH_007,76.38,0.0552,3.11,1668,231.07
2025-06-29 21:15:00,MCH_007,83.21,0.0252,4.13,1440,230.66
2025-06-29 21:30:00,MCH_007,80.4,0.0353,2.66,2025,225.52
2025-06-29 21:45:00,MCH_007,74.63,0.0271,4.14,1557,220.94
2025-06-29 22:00:00,MCH_007,71.34,0.0554,3.1,1530,235.92
2025-06-29 22:15:00,MCH_007,81.13,0.0325,4.58,1806,230.97
2025-06-29 22:30:00,MCH_007,69.88,0.024,2.98,1764,229.8
2025-06-29 22:45:00,MCH_007,68.62,0.0452,3.57,1751,227.67
2025-06-29 23:00:00,MCH_007,67.92,0.0663,3.68,1521,229.07
2025-06-29 23:15:00,MCH_007,70.33,0.0254,3.88,1764,226.91
2025-06-29 23:30:00,MCH_007,75.54,0.0314,4.27,1835,222.55
2025-06-29 23:45:00,MCH_007,68.23,0.0433,3.77,1724,230.09
2025-06-30 00:00:00,MCH_007,73.87,0.0654,2.77,1661,218.64
2025-06-30 00:15:00,MCH_007,71.79,0.048,4.02,1711,228.14
2025-06-30 00:30:00,MCH_007,80.87,0.0221,3.01,1632,220.55
2025-06-30 00:45:00,MCH_007,80.55,0.0439,3.81,1894,233.27
2025-06-30 01:00:00,MCH_007,85.29,0.0241,2.81,1707,232.23
2025-06-30 01:15:00,MCH_007,77.71,0.0456,3.13,1704,226.62
2025-06-30 01:30:00,MCH_007,76.65,0.0501,2.73,1684,234.66
2025-06-30 01:45:00,MCH_007,63.53,0.0348,2.27,1660,231.86
2025-06-30 02:00:00,MCH_007,81.58,0.0575,2.84,1871,226.94
2025-06-30 02:15:00,MCH_007,79.03,0.0529,3.23,1683,235.01
2025-06-30 02:30:00,MCH_007,83.21,0.0404,4.19,1670,236.84
2025-06-30 02:45:00,MCH_007,71.84,0.0507,2.72,1817,238.87
2025-06-30 03:00:00,MCH_007,74.08,0.0407,3.25,1419,242.83
2025-06-30 03:15:00,MCH_007,79.51,0.006,4.65,1743,231.35
2025-06-30 03:30:00,MCH_007,70.68,0.0418,3.57,1644,232.07
2025-06-30 03:45:00,MCH_007,84.73,0.0476,3.09,1652,218.04
2025-06-30 04:00:00,MCH_007,78.12,0.0443,3.46,1850,229.94
2025-06-30 04:15:00,MCH_007,68.25,0.0242,4.06,1839,234.8
2025-06-30 04:30:00,MCH_007,72.75,0.0559,4.11,1786,232.46
2025-06-30 04:45:00,MCH_007,76.46,0.0495,2.88,1960,236.34
2025-06-30 05:00:00,MCH_007,63.35,0.0456,2.97,1814,236.82
2025-06-30 05:15:00,MCH_007,71.25,0.0374,2.9,1589,232.52
2025-06-30 05:30:00,MCH_007,71.6,0.0278,3.13,1523,228.43
2025-06-30 05:45:00,MCH_007,80.78,0.0315,3.16,1769,230.09
2025-06-30 06:00:00,MCH_007,85.03,0.0433,4.4,1496,224.06
2025-06-30 06:15:00,MCH_007,65.88,0.0303,3.66,1768,226.07
2025-06-30 06:30:00,MCH_007,79.87,0.0444,3.14,1782,235.52
2025-06-30 06:45:00,MCH_007,89.47,0.0363,3.56,1674,235.06
2025-06-30 07:00:00,MCH_007,70.71,0.0454,3.88,1666,240.38
2025-06-30 07:15:00,MCH_007,68.7,0.0457,4.45,1707,235.68
2025-06-30 07:30:00,MCH_007,78.01,0.0376,3.42,1789,219.65
2025-06-30 07:45:00,MCH_007,79.75,0.044,2.69,1818,227.73
2025-06-30 08:00:00,MCH_007,75.94,0.027,4.08,1726,241.06
2025-06-30 08:15:00,MCH_007,80.38,0.0229,3.41,1672,220.27
2025-06-30 08:30:00,MCH_007,74.87,0.0217,2.66,1702,220.54
2025-06-30 08:45:00,MCH_007,62.01,0.0312,4.11,1643,232.6
2025-06-30 09:00:00,MCH_007,74.64,0.0423,2.81,1872,228.65
2025-06-30 09:15:00,MCH_007,65.06,0.0454,2.89,1723,233.02
2025-06-30 09:30:00,MCH_007,88.44,0.0495,3.75,1559,224.52
2025-06-30 09:45:00,MCH_007,82.76,0.0432,3.94,1951,221.74
2025-06-30 10:00:00,MCH_007,86.68,0.0516,2.85,1810,232.55
2025-06-30 10:15:00,MCH_007,71.15,0.0437,4.3,1580,219.76
2025-06-30 10:30:00,MCH_007,82.38,0.0518,3.8,1566,229.18
2025-06-30 10:45:00,MCH_007,69.39,0.0142,3.2,1904,230.63
2025-06-30 11:00:00,MCH_007,68.27,0.0356,3.89,1650,235.21
2025-06-30 11:15:00,MCH_007,61.81,0.0604,3.63,1552,229.19
2025-06-30 11:30:00,MCH_007,76.35,0.0299,4.41,1400,227.88
2025-06-30 11:45:00,MCH_007,76.92,0.0297,4.04,1749,231.65
2025-06-30 12:00:00,MCH_007,77.5,0.0394,4.12,1587,219.68
2025-06-30 12:15:00,MCH_007,76.08,0.0672,3.76,1747,218.26
2025-06-30 12:30:00,MCH_007,72.57,0.0604,2.98,1891,228.2
2025-06-30 12:45:00,MCH_007,70.79,0.0347,3.01,1606,223.59
2025-06-30 13:00:00,MCH_007,83.87,0.0191,3.95,1638,215.94
2025-06-30 13:15:00,MCH_007,77.29,0.0369,2.98,1572,231.06
2025-06-30 13:30:00,MCH_007,78.43,0.0686,3.28,1700,223.38
2025-06-30 13:45:00,MCH_007,71.6,0.0452,3.35,2000,224.98
2025-06-30 14:00:00,MCH_007,78.87,0.0343,3.76,1799,222.27
2025-06-30 14:15:00,MCH_007,73.8,0.0502,3.83,1792,231.24
2025-06-30 14:30:00,MCH_007,73.93,0.0278,3.98,1537,223.23
2025-06-30 14:45:00,MCH_007,75.82,0.0478,3.36,1650,232.74
2025-06-30 15:00:00,MCH_007,77.2,0.0551,3.36,1723,232.44
2025-06-30 15:15:00,MCH_007,70.71,0.0641,3.01,1828,230.73
2025-06-30 15:30:00,MCH_007,78.59,0.0449,2.81,1562,225.61
2025-06-30 15:45:00,MCH_007,67.31,0.018,4.28,1880,221.31
2025-06-30 16:00:00,MCH_007,75.78,0.0278,2.76,1752,229.72
2025-06-30 16:15:00,MCH_007,65.41,0.024,4.3,1793,236.05
2025-06-30 16:30:00,MCH_007,74.41,0.0437,4.4,1657,230.6
2025-06-30 16:45:00,MCH_007,75.14,0.0663,2.44,1637,229.82
2025-06-30 17:00:00,MCH_007,78.45,0.027,3.64,1646,231.23
2025-06-30 17:15:00,MCH_007,80.51,0.0371,3.88,1655,228.36
2025-06-30 17:30:00,MCH_007,74.26,0.0547,4.41,1696,245.29
2025-06-30 17:45:00,MCH_007,63.53,0.0428,3.93,1560,233.26
2025-06-30 18:00:00,MCH_007,79.61,0.0127,3.77,1555,222.93
2025-06-30 18:15:00,MCH_007,78.08,0.0574,3.23,1667,219.98
2025-06-30 18:30:00,MCH_007,76.55,0.0379,3.95,1617,219.01
2025-06-30 18:45:00,MCH_007,74.09,0.0463,4.25,1867,231.2
2025-06-30 19:00:00,MCH_007,66.88,0.0341,3.97,1822,233.53
2025-06-30 19:15:00,MCH_007,74.57,0.0322,3.75,1968,227.32
2025-06-30 19:30:00,MCH_007,77.68,0.0484,3.34,1653,236.33
2025-06-30 19:45:00,MCH_007,78.42,0.0208,3.1,1640,232.56
2025-06-30 20:00:00,MCH_007,77.62,0.0442,3.56,1753,233.54
2025-06-30 20:15:00,MCH_007,77.24,0.0491,4.75,1763,232.2
2025-06-30 20:30:00,MCH_007,76.2,0.0447,3.19,1790,222.6
2025-06-30 20:45:00,MCH_007,70.67,0.0574,2.72,1621,230.08
2025-06-30 21:00:00,MCH_007,73.39,0.0243,3.48,1542,240.32
2025-06-30 21:15:00,MCH_007,69.94,0.0336,4.33,1608,229.0
2025-06-30 21:30:00,MCH_007,79.2,0.0209,3.79,1694,222.65
2025-06-30 21:45:00,MCH_007,73.46,0.0369,3.34,1790,225.48
2025-06-30 22:00:00,MCH_007,65.38,0.0193,2.61,1777,226.88
2025-06-30 22:15:00,MCH_007,75.27,0.0469,3.3,1508,226.72
2025-06-30 22:30:00,MCH_007,70.96,0.0465,3.02,1785,229.46
2025-06-30 22:45:00,MCH_007,77.95,0.0144,3.65,1774,230.9
2025-06-30 23:00:00,MCH_007,69.82,0.0365,2.93,1666,231.82
2025-06-30 23:15:00,MCH_007,71.45,0.0329,2.77,1648,241.61
2025-06-30 23:30:00,MCH_007,74.41,0.0543,4.27,1726,226.09
2025-06-30 23:45:00,MCH_007,76.8,0.0539,3.49,1751,235.95
2025-06-01 00:00:00,MCH_008,66.57,0.0458,2.9,1725,232.2
2025-06-01 00:15:00,MCH_008,82.05,0.0459,2.93,1619,241.99
2025-06-01 00:30:00,MCH_008,66.73,0.0056,4.13,1717,229.0
2025-06-01 00:45:00,MCH_008,66.11,0.0291,3.99,1675,226.42
2025-06-01 01:00:00,MCH_008,76.07,0.0559,3.49,1687,223.98
2025-06-01 01:15:00,MCH_008,85.83,0.0261,3.29,1454,229.05
2025-06-01 01:30:00,MCH_008,82.37,0.0241,2.67,1823,222.93
2025-06-01 01:45:00,MCH_008,76.83,0.0357,3.8,1647,229.59
2025-06-01 02:00:00,MCH_008,70.92,0.0227,2.79,1554,226.49
2025-06-01 02:15:00,MCH_008,75.81,0.0165,4.22,1638,226.83
2025-06-01 02:30:00,MCH_008,81.32,0.0096,4.15,1607,234.74
2025-06-01 02:45:00,MCH_008,76.95,0.0446,3.62,1475,227.65
2025-06-01 03:00:00,MCH_008,76.59,0.0498,3.04,1436,220.4
2025-06-01 03:15:00,MCH_008,75.69,0.0364,3.22,1466,231.42
2025-06-01 03:30:00,MCH_008,78.74,0.0281,2.95,1591,236.58
2025-06-01 03:45:00,MCH_008,72.18,0.0349,3.23,1703,224.9
2025-06-01 04:00:00,MCH_008,74.79,0.0486,3.57,1725,233.92
2025-06-01 04:15:00,MCH_008,66.15,0.0445,3.76,1704,228.0
2025-06-01 04:30:00,MCH_008,78.86,0.0455,2.72,1700,220.57
2025-06-01 04:45:00,MCH_008,67.22,0.0411,3.15,1772,234.62
2025-06-01 05:00:00,MCH_008,71.6,0.0563,3.48,1867,234.78
2025-06-01 05:15:00,MCH_008,84.19,0.0304,3.88,1889,240.94
2025-06-01 05:30:00,MCH_008,74.79,0.0549,3.19,1613,219.44
2025-06-01 05:45:00,MCH_008,69.52,0.0192,3.12,1700,225.28
2025-06-01 06:00:00,MCH_008,72.45,0.0469,3.44,1822,224.3
2025-06-01 06:15:00,MCH_008,67.6,0.0353,3.88,1663,234.75
2025-06-01 06:30:00,MCH_008,69.81,0.0351,2.89,1738,229.07
2025-06-01 06:45:00,MCH_008,65.71,0.0336,3.63,1773,230.49
2025-06-01 07:00:00,MCH_008,86.94,0.0556,2.18,1873,236.38
2025-06-01 07:15:00,MCH_008,83.65,0.044,3.95,1664,227.68
2025-06-01 07:30:00,MCH_008,80.15,0.0581,2.5,1723,239.72
2025-06-01 07:45:00,MCH_008,73.97,0.0733,3.14,1608,234.3
2025-06-01 08:00:00,MCH_008,76.4,0.0384,4.65,1743,221.44
2025-06-01 08:15:00,MCH_008,80.45,0.0379,3.32,1643,228.91
2025-06-01 08:30:00,MCH_008,70.82,0.0529,3.84,1626,239.79
2025-06-01 08:45:00,MCH_008,75.94,0.0243,3.62,1745,225.99
2025-06-01 09:00:00,MCH_008,75.38,0.0148,2.69,1905,233.69
2025-06-01 09:15:00,MCH_008,71.39,0.03,4.24,1665,227.99
2025-06-01 09:30:00,MCH_008,71.54,0.0486,4.01,1508,232.48
2025-06-01 09:45:00,MCH_008,69.9,0.0271,2.64,1765,223.05
2025-06-01 10:00:00,MCH_008,69.5,0.0477,2.95,1655,225.25
2025-06-01 10:15:00,MCH_008,75.71,0.0651,3.71,1720,215.09
2025-06-01 10:30:00,MCH_008,80.08,0.0515,4.22,1618,222.07
2025-06-01 10:45:00,MCH_008,67.24,0.054,3.33,2004,234.2
2025-06-01 11:00:00,MCH_008,75.75,0.0334,4.88,1728,225.2
2025-06-01 11:15:00,MCH_008,81.67,0.0424,4.66,1815,227.44
2025-06-01 11:30:00,MCH_008,74.78,0.0393,4.81,1843,230.32
2025-06-01 11:45:00,MCH_008,69.04,0.0437,2.66,1616,238.44
2025-06-01 12:00:00,MCH_008,70.39,0.0235,3.33,1836,217.48
2025-06-01 12:15:00,MCH_008,77.8,0.0531,3.18,1785,232.25
2025-06-01 12:30:00,MCH_008,62.07,0.0196,4.12,1834,229.64
2025-06-01 12:45:00,MCH_008,67.88,0.0515,4.19,1522,238.93
2025-06-01 13:00:00,MCH_008,73.36,0.0682,2.52,1760,229.12
2025-06-01 13:15:00,MCH_008,76.83,0.0529,3.39,1783,231.45
2025-06-01 13:30:00,MCH_008,68.28,0.0282,4.02,1422,223.32
2025-06-01 13:45:00,MCH_008,67.99,0.0169,2.69,1720,226.36
2025-06-01 14:00:00,MCH_008,74.23,0.0678,3.09,1675,220.01
2025-06-01 14:15:00,MCH_008,74.73,0.0249,3.54,1450,235.35
2025-06-01 14:30:00,MCH_008,75.75,0.0529,3.91,1830,227.07
2025-06-01 14:45:00,MCH_008,70.88,0.0499,3.56,1593,219.76
2025-06-01 15:00:00,MCH_008,64.71,0.0328,3.42,1806,227.87
2025-06-01 15:15:00,MCH_008,68.62,0.077,3.21,1622,229.14
2025-06-01 15:30:00,MCH_008,68.96,0.0508,3.79,1695,230.19
2025-06-01 15:45:00,MCH_008,78.8,0.0374,5.33,1303,221.36
2025-06-01 16:00:00,MCH_008,91.21,0.0276,2.61,1500,241.81
2025-06-01 16:15:00,MCH_008,66.52,0.0504,3.87,1740,241.11
2025-06-01 16:30:00,MCH_008,78.33,0.0314,3.68,1595,229.14
2025-06-01 16:45:00,MCH_008,72.63,0.0554,3.32,1703,234.29
2025-06-01 17:00:00,MCH_008,76.6,0.0356,4.32,1681,236.43
2025-06-01 17:15:00,MCH_008,69.65,0.0553,3.54,1624,231.29
2025-06-01 17:30:00,MCH_008,67.5,0.0373,3.16,1636,232.16
2025-06-01 17:45:00,MCH_008,73.03,0.0255,4.22,1750,230.7
2025-06-01 18:00:00,MCH_008,74.35,0.0621,2.75,1741,233.1
2025-06-01 18:15:00,MCH_008,81.9,0.0357,4.69,1557,231.1
2025-06-01 18:30:00,MCH_008,82.47,0.0591,2.63,1690,228.47
2025-06-01 18:45:00,MCH_008,82.47,0.0381,3.32,1775,227.25
2025-06-01 19:00:00,MCH_008,80.77,0.0354,4.7,1760,230.94
2025-06-01 19:15:00,MCH_008,74.39,0.027,2.67,1661,230.82
2025-06-01 19:30:00,MCH_008,81.81,0.0217,2.39,1856,220.81
2025-06-01 19:45:00,MCH_008,62.94,0.0179,2.65,1512,233.98
2025-06-01 20:00:00,MCH_008,83.89,0.0492,3.72,1610,236.28
2025-06-01 20:15:00,MCH_008,75.73,0.0203,2.96,1783,222.58
2025-06-01 20:30:00,MCH_008,77.52,0.0337,3.51,1546,229.68
2025-06-01 20:45:00,MCH_008,84.7,0.0642,4.07,1750,238.07
2025-06-01 21:00:00,MCH_008,66.21,0.0346,4.21,1577,234.38
2025-06-01 21:15:00,MCH_008,68.8,0.0235,2.81,1593,235.98
2025-06-01 21:30:00,MCH_008,76.84,0.0381,3.33,1532,237.12
2025-06-01 21:45:00,MCH_008,60.59,0.0333,3.72,1725,227.52
2025-06-01 22:00:00,MCH_008,71.14,0.0358,3.95,1745,226.75
2025-06-01 22:15:00,MCH_008,73.38,0.0329,2.67,1840,223.67
2025-06-01 22:30:00,MCH_008,64.9,0.0267,3.67,1869,233.29
2025-06-01 22:45:00,MCH_008,71.92,0.029,3.41,1968,222.95
2025-06-01 23:00:00,MCH_008,72.36,0.0539,3.91,1587,239.06
2025-06-01 23:15:00,MCH_008,66.88,0.0273,2.5,1965,234.42
2025-06-01 23:30:00,MCH_008,72.47,0.0454,4.34,1837,231.8
2025-06-01 23:45:00,MCH_008,73.5,0.0334,3.94,1514,242.19
2025-06-02 00:00:00,MCH_008,83.52,0.0316,3.74,1793,218.27
2025-06-02 00:15:00,MCH_008,70.82,0.042,3.76,1972,219.83
2025-06-02 00:30:00,MCH_008,83.7,0.0287,4.14,1644,233.16
2025-06-02 00:45:00,MCH_008,89.41,0.0321,3.95,1884,238.35
2025-06-02 01:00:00,MCH_008,80.97,0.0529,2.76,1675,223.64
2025-06-02 01:15:00,MCH_008,70.86,0.0497,3.84,1744,234.89
2025-06-02 01:30:00,MCH_008,86.1,0.0316,2.75,1706,221.86
2025-06-02 01:45:00,MCH_008,84.41,0.0451,3.97,1763,231.18
2025-06-02 02:00:00,MCH_008,82.29,0.0227,4.2,1695,231.08
2025-06-02 02:15:00,MCH_008,75.29,0.0448,4.7,1552,232.52
2025-06-02 02:30:00,MCH_008,71.11,0.0398,3.78,1671,230.76
2025-06-02 02:45:00,MCH_008,71.14,0.0276,3.26,1631,230.95
2025-06-02 03:00:00,MCH_008,70.87,0.0558,3.25,1643,232.85
2025-06-02 03:15:00,MCH_008,85.93,0.0343,3.5,1627,231.59
2025-06-02 03:30:00,MCH_008,67.34,0.0562,3.48,1837,233.81
2025-06-02 03:45:00,MCH_008,73.16,0.0329,4.49,1810,237.33
2025-06-02 04:00:00,MCH_008,76.53,0.0089,3.02,1787,229.71
2025-06-02 04:15:00,MCH_008,69.84,0.0095,2.68,1684,227.21
2025-06-02 04:30:00,MCH_008,76.97,0.0371,3.14,1751,215.49
2025-06-02 04:45:00,MCH_008,91.92,0.0434,4.07,1514,231.94
2025-06-02 05:00:00,MCH_008,74.12,0.0474,3.5,1771,220.64
2025-06-02 05:15:00,MCH_008,73.33,0.0492,3.55,1616,223.54
2025-06-02 05:30:00,MCH_008,77.09,0.0373,3.44,1584,250.12
2025-06-02 05:45:00,MCH_008,79.35,0.0379,4.02,1895,220.73
2025-06-02 06:00:00,MCH_008,83.6,0.0349,3.2,1774,239.09
2025-06-02 06:15:00,MCH_008,62.92,0.0338,4.32,1566,231.43
2025-06-02 06:30:00,MCH_008,77.06,0.0551,2.88,1722,226.88
2025-06-02 06:45:00,MCH_008,69.74,0.0293,3.31,1754,226.14
2025-06-02 07:00:00,MCH_008,64.08,0.0281,5.02,1718,224.33
2025-06-02 07:15:00,MCH_008,65.72,0.058,4.07,1899,233.82
2025-06-02 07:30:00,MCH_008,68.36,0.0579,4.04,1672,216.31
2025-06-02 07:45:00,MCH_008,72.7,0.0499,3.54,1905,230.97
2025-06-02 08:00:00,MCH_008,78.32,0.0273,2.67,1847,220.61
2025-06-02 08:15:00,MCH_008,76.11,0.0431,3.61,1665,234.15
2025-06-02 08:30:00,MCH_008,67.11,0.0626,3.2,1824,230.63
2025-06-02 08:45:00,MCH_008,64.26,0.0079,3.11,1421,220.05
2025-06-02 09:00:00,MCH_008,77.24,0.0576,3.59,1749,234.06
2025-06-02 09:15:00,MCH_008,76.23,0.0436,3.88,1785,226.25
2025-06-02 09:30:00,MCH_008,86.75,0.0621,3.43,1739,236.67
2025-06-02 09:45:00,MCH_008,76.28,0.0147,4.42,1821,233.45
2025-06-02 10:00:00,MCH_008,84.12,0.07,3.34,1777,238.31
2025-06-02 10:15:00,MCH_008,75.27,0.0629,3.63,1732,236.01
2025-06-02 10:30:00,MCH_008,76.66,0.0672,2.78,1672,228.54
2025-06-02 10:45:00,MCH_008,75.85,0.0603,4.5,1768,240.82
2025-06-02 11:00:00,MCH_008,63.15,0.0575,3.9,1822,237.43
2025-06-02 11:15:00,MCH_008,73.25,0.034,3.5,1801,225.37
2025-06-02 11:30:00,MCH_008,70.42,0.0592,3.56,1896,233.96
2025-06-02 11:45:00,MCH_008,68.64,0.0372,3.26,1796,233.86
2025-06-02 12:00:00,MCH_008,72.56,0.0245,3.72,1955,231.59
2025-06-02 12:15:00,MCH_008,71.28,0.0387,3.76,1814,228.57
2025-06-02 12:30:00,MCH_008,66.16,0.0526,4.43,1755,233.11
2025-06-02 12:45:00,MCH_008,78.03,0.0374,3.77,1643,227.71
2025-06-02 13:00:00,MCH_008,78.54,0.0413,3.68,1737,228.97
2025-06-02 13:15:00,MCH_008,70.07,0.0298,3.17,1825,228.23
2025-06-02 13:30:00,MCH_008,85.9,0.0231,3.4,1969,236.4
2025-06-02 13:45:00,MCH_008,72.43,0.0442,3.34,1731,223.98
2025-06-02 14:00:00,MCH_008,71.06,0.0498,2.7,1690,229.24
2025-06-02 14:15:00,MCH_008,67.62,0.0169,3.81,1530,236.94
2025-06-02 14:30:00,MCH_008,75.0,0.0463,3.97,1701,230.57
2025-06-02 14:45:00,MCH_008,77.05,0.0456,4.22,1686,227.4
2025-06-02 15:00:00,MCH_008,74.8,0.019,4.25,1822,223.41
2025-06-02 15:15:00,MCH_008,85.04,0.0469,3.85,1695,232.59
2025-06-02 15:30:00,MCH_008,73.95,0.0215,3.95,1576,235.72
2025-06-02 15:45:00,MCH_008,73.21,0.0319,2.77,1802,219.58
2025-06-02 16:00:00,MCH_008,76.4,0.0687,3.9,1566,226.61
2025-06-02 16:15:00,MCH_008,72.41,0.0099,4.04,1807,230.17
2025-06-02 16:30:00,MCH_008,65.25,0.0327,4.63,1530,239.85
2025-06-02 16:45:00,MCH_008,65.32,0.0626,4.43,1513,225.19
2025-06-02 17:00:00,MCH_008,78.95,0.0478,3.62,1798,233.09
2025-06-02 17:15:00,MCH_008,80.91,0.0343,3.87,1819,214.62
2025-06-02 17:30:00,MCH_008,62.75,0.0608,3.49,1647,232.67
2025-06-02 17:45:00,MCH_008,75.92,0.04,4.95,1695,230.57
2025-06-02 18:00:00,MCH_008,72.85,0.0147,4.41,1723,224.53
2025-06-02 18:15:00,MCH_008,77.32,0.0421,3.78,1781,228.66
2025-06-02 18:30:00,MCH_008,75.24,0.0406,3.98,1702,235.72
2025-06-02 18:45:00,MCH_008,90.35,0.0558,4.4,1799,231.92
2025-06-02 19:00:00,MCH_008,68.13,0.0234,3.04,1735,234.81
2025-06-02 19:15:00,MCH_008,75.96,0.0194,2.56,1766,235.83
2025-06-02 19:30:00,MCH_008,67.65,0.0387,3.09,1746,223.53
2025-06-02 19:45:00,MCH_008,86.7,0.0405,4.02,1637,221.88
2025-06-02 20:00:00,MCH_008,75.21,0.0387,3.19,1689,230.16
2025-06-02 20:15:00,MCH_008,74.51,0.0227,2.79,1770,226.01
2025-06-02 20:30:00,MCH_008,78.45,0.0378,3.93,1735,239.01
2025-06-02 20:45:00,MCH_008,73.65,0.057,4.65,1627,233.69
2025-06-02 21:00:00,MCH_008,81.43,0.0427,3.54,1588,228.01
2025-06-02 21:15:00,MCH_008,78.05,0.0426,4.26,1603,240.72
2025-06-02 21:30:00,MCH_008,68.03,0.038,3.85,1585,222.97
2025-06-02 21:45:00,MCH_008,75.74,0.029,3.26,1711,232.51
2025-06-02 22:00:00,MCH_008,67.9,0.065,3.76,1784,224.86
2025-06-02 22:15:00,MCH_008,76.94,0.0257,4.42,1575,232.71
2025-06-02 22:30:00,MCH_008,84.71,0.0446,4.07,1680,234.73
2025-06-02 22:45:00,MCH_008,82.86,0.032,3.52,1846,228.43
2025-06-02 23:00:00,MCH_008,73.75,0.0386,2.53,1731,226.27
2025-06-02 23:15:00,MCH_008,70.63,0.0344,3.06,1640,236.0
2025-06-02 23:30:00,MCH_008,80.78,0.0457,3.98,1509,237.94
2025-06-02 23:45:00,MCH_008,72.97,0.0424,3.95,1750,230.55
2025-06-03 00:00:00,MCH_008,75.23,0.0393,2.72,1920,236.05
2025-06-03 00:15:00,MCH_008,72.11,0.0387,3.6,1770,236.81
2025-06-03 00:30:00,MCH_008,74.76,0.0553,2.81,1536,223.81
2025-06-03 00:45:00,MCH_008,70.83,0.053,3.23,1601,236.2
2025-06-03 01:00:00,MCH_008,80.19,0.0615,2.58,1765,225.18
2025-06-03 01:15:00,MCH_008,67.63,0.0324,3.75,1482,233.49
2025-06-03 01:30:00,MCH_008,76.43,0.0541,3.16,1907,229.63
2025-06-03 01:45:00,MCH_008,75.19,0.0168,4.1,1613,227.27
2025-06-03 02:00:00,MCH_008,74.29,0.0632,4.2,1544,231.82
2025-06-03 02:15:00,MCH_008,72.52,0.0474,3.04,1848,219.05
2025-06-03 02:30:00,MCH_008,73.54,0.0356,3.59,1821,233.79
2025-06-03 02:45:00,MCH_008,71.06,0.0252,4.87,1814,223.35
2025-06-03 03:00:00,MCH_008,65.28,0.0213,4.2,1751,226.22
2025-06-03 03:15:00,MCH_008,82.86,0.0394,3.75,1609,223.61
2025-06-03 03:30:00,MCH_008,71.62,0.0594,3.83,1718,236.74
2025-06-03 03:45:00,MCH_008,83.96,0.0558,3.62,1528,220.67
2025-06-03 04:00:00,MCH_008,72.28,0.0598,3.11,1926,239.56
2025-06-03 04:15:00,MCH_008,58.85,0.0269,3.61,1717,229.63
2025-06-03 04:30:00,MCH_008,74.5,0.02,3.93,1799,228.02
2025-06-03 04:45:00,MCH_008,76.62,0.0553,3.85,1698,238.14
2025-06-03 05:00:00,MCH_008,74.1,0.0414,3.58,1579,228.72
2025-06-03 05:15:00,MCH_008,73.19,0.0472,3.39,1462,241.04
2025-06-03 05:30:00,MCH_008,74.51,0.0342,2.8,1662,225.62
2025-06-03 05:45:00,MCH_008,78.73,0.04,2.86,1748,224.18
2025-06-03 06:00:00,MCH_008,76.54,0.0132,4.06,1858,227.27
2025-06-03 06:15:00,MCH_008,65.96,0.0149,4.45,1737,238.55
2025-06-03 06:30:00,MCH_008,84.96,0.0463,3.19,1556,227.96
2025-06-03 06:45:00,MCH_008,69.6,0.0277,3.99,1892,219.79
2025-06-03 07:00:00,MCH_008,78.67,0.0334,3.88,1601,220.55
2025-06-03 07:15:00,MCH_008,68.26,0.0447,4.07,1635,240.9
2025-06-03 07:30:00,MCH_008,75.58,0.0277,3.04,1719,217.39
2025-06-03 07:45:00,MCH_008,72.82,0.0342,2.71,1650,233.81
2025-06-03 08:00:00,MCH_008,75.97,0.0579,3.7,1723,221.45
2025-06-03 08:15:00,MCH_008,78.49,0.0273,3.68,1497,230.0
2025-06-03 08:30:00,MCH_008,79.27,0.0463,3.31,1775,223.59
2025-06-03 08:45:00,MCH_008,77.42,0.0605,4.29,1713,230.91
2025-06-03 09:00:00,MCH_008,74.97,0.0566,4.01,1663,232.69
2025-06-03 09:15:00,MCH_008,76.2,0.0369,2.94,1666,230.89
2025-06-03 09:30:00,MCH_008,84.81,0.0132,3.51,1821,231.46
2025-06-03 09:45:00,MCH_008,70.26,0.01,3.42,1847,221.1
2025-06-03 10:00:00,MCH_008,75.34,0.0478,2.95,1667,224.03
2025-06-03 10:15:00,MCH_008,81.08,0.0467,2.88,1723,229.51
2025-06-03 10:30:00,MCH_008,71.78,0.0249,2.71,1741,236.88
2025-06-03 10:45:00,MCH_008,76.7,0.0583,3.74,1889,223.85
2025-06-03 11:00:00,MCH_008,71.41,0.0247,4.25,1679,235.44
2025-06-03 11:15:00,MCH_008,83.65,0.0345,2.72,1597,224.5
2025-06-03 11:30:00,MCH_008,82.34,0.0259,4.5,1607,226.64
2025-06-03 11:45:00,MCH_008,74.0,0.0074,3.0,1527,235.46
2025-06-03 12:00:00,MCH_008,73.04,0.0321,3.36,1714,238.42
2025-06-03 12:15:00,MCH_008,67.12,0.0315,3.93,1610,225.28
2025-06-03 12:30:00,MCH_008,74.29,0.0501,2.6,1598,232.13
